#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
0,Thu Sep 28 10:45:17 EDT 2017,15,15,Assignment2Suite,EmptyTest0+ InsertAfterRemoveTest1+ SizeTest0+ SizeTest1+ , ,ContainsTest0- ContainsTest1- EfficiencyTest1- EmptyTest1- FindMinMaxTest0- FindMinMaxTest1- FindMinMaxTest2- HeightTest- InsertAfterRemoveTest0- InsertAfterRemoveTest2- InsertTest0- InsertTest1- InsertTest2- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- SizeTest2- , ,
1,Thu Sep 28 10:45:31 EDT 2017,15,0,Assignment2Suite,EmptyTest0 InsertAfterRemoveTest1 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
2,Thu Sep 28 10:45:43 EDT 2017,15,0,InsertAfterRemoveTestSuite,EmptyTest0 InsertAfterRemoveTest1 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
3,Thu Sep 28 10:45:46 EDT 2017,15,0,SizeTestSuite,EmptyTest0 InsertAfterRemoveTest1 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
4,Thu Sep 28 10:45:52 EDT 2017,15,0,FindMinMaxTestSuite,EmptyTest0 InsertAfterRemoveTest1 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
5,Thu Sep 28 10:45:59 EDT 2017,15,0,EmptyTestSuite,EmptyTest0 InsertAfterRemoveTest1 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
6,Thu Sep 28 10:46:49 EDT 2017,15,0,EmptyTestSuite,EmptyTest0 InsertAfterRemoveTest1 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
7,Thu Sep 28 10:46:50 EDT 2017,15,0,RemoveTestSuite,EmptyTest0 InsertAfterRemoveTest1 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
8,Thu Sep 28 10:46:53 EDT 2017,15,0,FindMinMaxTestSuite,EmptyTest0 InsertAfterRemoveTest1 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
9,Thu Sep 28 10:49:26 EDT 2017,15,0,InsertTestSuite,EmptyTest0 InsertAfterRemoveTest1 SizeTest0 SizeTest1 , ,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest2 , ,
